l = 1564.
Q Cache of size 1000MB storing 1564 rows.
ISDA (1D) selected.
Iteration 5809, WS = [381], MaxViolation = 0.040794353603137726, 1D Update: 6.093486860963804 -> 6.130572636966656, #SV = 463 (#BSV = 447)
Iteration 5810, WS = [1448], MaxViolation = 0.04039783496059689, 1D Update: 4.929451983778766 -> 4.966177288288399, #SV = 463 (#BSV = 447)
Iteration 5811, WS = [381], MaxViolation = 0.039246510813545535, 1D Update: 6.130572636966656 -> 6.166251283160788, #SV = 463 (#BSV = 447)
Iteration 5812, WS = [1351], MaxViolation = 0.04161926061379156, 1D Update: 4.702727782598399 -> 4.740563474065482, #SV = 463 (#BSV = 447)
Iteration 5813, WS = [63], MaxViolation = 0.04100218346725877, 1D Update: 4.526351744295463 -> 4.563626456538425, #SV = 463 (#BSV = 447)
Iteration 5814, WS = [1351], MaxViolation = 0.03911609247451909, 1D Update: 4.740563474065482 -> 4.776123558133227, #SV = 463 (#BSV = 447)
Iteration 5815, WS = [381], MaxViolation = 0.04182868393812079, 1D Update: 6.166251283160788 -> 6.20427735946817, #SV = 463 (#BSV = 447)
Iteration 5816, WS = [1351], MaxViolation = 0.04110439013794559, 1D Update: 4.776123558133227 -> 4.813491185531359, #SV = 463 (#BSV = 447)
Iteration 5817, WS = [381], MaxViolation = 0.04039263800677922, 1D Update: 6.20427735946817 -> 6.240997939474333, #SV = 463 (#BSV = 447)
Iteration 5818, WS = [1448], MaxViolation = 0.04111585757852601, 1D Update: 4.966177288288399 -> 5.003555340632514, #SV = 463 (#BSV = 447)
Iteration 5819, WS = [381], MaxViolation = 0.03994407003835085, 1D Update: 6.240997939474333 -> 6.2773107304182885, #SV = 463 (#BSV = 447)
Iteration 5820, WS = [1351], MaxViolation = 0.04125171784996422, 1D Update: 4.813491185531359 -> 4.850992747213144, #SV = 463 (#BSV = 447)
Iteration 5821, WS = [381], MaxViolation = 0.04053741463331306, 1D Update: 6.2773107304182885 -> 6.314162925539482, #SV = 463 (#BSV = 447)
Iteration 5822, WS = [1448], MaxViolation = 0.040369335325611516, 1D Update: 5.003555340632514 -> 5.040254736383069, #SV = 463 (#BSV = 447)
Iteration 5823, WS = [381], MaxViolation = 0.039218823408175306, 1D Update: 6.314162925539482 -> 6.3498164013650955, #SV = 463 (#BSV = 447)
Iteration 5824, WS = [1351], MaxViolation = 0.04136569044114165, 1D Update: 4.850992747213144 -> 4.888597920341455, #SV = 463 (#BSV = 447)
Iteration 5825, WS = [381], MaxViolation = 0.040649413706957585, 1D Update: 6.3498164013650955 -> 6.386770413825966, #SV = 463 (#BSV = 447)
Iteration 5826, WS = [1351], MaxViolation = 0.03994553982050563, 1D Update: 4.888597920341455 -> 4.924912047451006, #SV = 463 (#BSV = 447)
Iteration 5827, WS = [63], MaxViolation = 0.04072976573376109, 1D Update: 4.563626456538425 -> 4.60065351629639, #SV = 463 (#BSV = 447)
Iteration 5828, WS = [1351], MaxViolation = 0.0388562058939986, 1D Update: 4.924912047451006 -> 4.960235870991005, #SV = 463 (#BSV = 447)
Iteration 5829, WS = [108], MaxViolation = 0.040564945758642126, 1D Update: 6.7190452751909655 -> 6.755922498607913, #SV = 463 (#BSV = 447)
Iteration 5830, WS = [785], MaxViolation = 0.040693894720392844, 1D Update: 7.746277658193311 -> 7.783272107939123, #SV = 463 (#BSV = 447)
Iteration 5831, WS = [381], MaxViolation = 0.03990528754682367, 1D Update: 6.386770413825966 -> 6.423047947959442, #SV = 463 (#BSV = 447)
Iteration 5832, WS = [1448], MaxViolation = 0.040864300368307516, 1D Update: 5.040254736383069 -> 5.077404100354258, #SV = 463 (#BSV = 447)
Iteration 5833, WS = [381], MaxViolation = 0.039699682120515875, 1D Update: 6.423047947959442 -> 6.459138568069002, #SV = 463 (#BSV = 447)
Iteration 5834, WS = [925], MaxViolation = 0.04117255860843241, 1D Update: 0 -> 0.03742959873493855, #SV = 464 (#BSV = 447)
Iteration 5835, WS = [224], MaxViolation = 0.04038545098026139, 1D Update: 5.971329926738641 -> 6.008043973084334, #SV = 464 (#BSV = 447)
Iteration 5836, WS = [1191], MaxViolation = 0.03614906716816117, 1D Update: 6.230659435581144 -> 6.263522223915836, #SV = 464 (#BSV = 447)
Iteration 5837, WS = [63], MaxViolation = 0.044896671089845686, 1D Update: 4.60065351629639 -> 4.641468671832613, #SV = 464 (#BSV = 447)
Iteration 5838, WS = [1351], MaxViolation = 0.0407394377219419, 1D Update: 4.960235870991005 -> 4.997271723465497, #SV = 464 (#BSV = 447)
Iteration 5839, WS = [381], MaxViolation = 0.04178669281878524, 1D Update: 6.459138568069002 -> 6.4971264706315335, #SV = 464 (#BSV = 447)
Iteration 5840, WS = [1351], MaxViolation = 0.041063126125097014, 1D Update: 4.997271723465497 -> 5.034601838124676, #SV = 464 (#BSV = 447)
Iteration 5841, WS = [108], MaxViolation = 0.04111310111688367, 1D Update: 6.755922498607913 -> 6.793298045077807, #SV = 464 (#BSV = 447)
Iteration 5842, WS = [1351], MaxViolation = 0.03956193794181306, 1D Update: 5.034601838124676 -> 5.070567236253597, #SV = 464 (#BSV = 447)
Iteration 5843, WS = [63], MaxViolation = 0.040716458921134256, 1D Update: 4.641468671832613 -> 4.67848363448819, #SV = 464 (#BSV = 447)
Iteration 5844, WS = [785], MaxViolation = 0.04003961209250346, 1D Update: 7.783272107939123 -> 7.819671755295944, #SV = 464 (#BSV = 447)
Iteration 5845, WS = [381], MaxViolation = 0.04056721008580377, 1D Update: 6.4971264706315335 -> 6.534005752527719, #SV = 464 (#BSV = 447)
Iteration 5846, WS = [1351], MaxViolation = 0.04031909063759562, 1D Update: 5.070567236253597 -> 5.107220955015047, #SV = 464 (#BSV = 447)
Iteration 5847, WS = [108], MaxViolation = 0.040266868402656524, 1D Update: 6.793298045077807 -> 6.829904289080222, #SV = 464 (#BSV = 447)
Iteration 5848, WS = [1448], MaxViolation = 0.03901171164300844, 1D Update: 5.077404100354258 -> 5.112869292756993, #SV = 464 (#BSV = 447)
Iteration 5849, WS = [381], MaxViolation = 0.0390649824084287, 1D Update: 6.534005752527719 -> 6.569519372899018, #SV = 464 (#BSV = 447)
Iteration 5850, WS = [1351], MaxViolation = 0.041371298644992865, 1D Update: 5.107220955015047 -> 5.144831226510496, #SV = 464 (#BSV = 447)
Iteration 5851, WS = [381], MaxViolation = 0.04065492480071748, 1D Update: 6.569519372899018 -> 6.606478395445125, #SV = 464 (#BSV = 447)
Iteration 5852, WS = [1351], MaxViolation = 0.03995095548570663, 1D Update: 5.144831226510496 -> 5.181150276952047, #SV = 464 (#BSV = 447)
Iteration 5853, WS = [63], MaxViolation = 0.04082929748529013, 1D Update: 4.67848363448819 -> 4.715601177656636, #SV = 464 (#BSV = 447)
Iteration 5854, WS = [785], MaxViolation = 0.03945497590405405, 1D Update: 7.819671755295944 -> 7.85553991520872, #SV = 464 (#BSV = 447)
Iteration 5855, WS = [381], MaxViolation = 0.03920553919887269, 1D Update: 6.606478395445125 -> 6.642119794716828, #SV = 464 (#BSV = 447)
Iteration 5856, WS = [925], MaxViolation = 0.040842918735778236, 1D Update: 0.03742959873493855 -> 0.0745595248583733, #SV = 464 (#BSV = 447)
Iteration 5857, WS = [108], MaxViolation = 0.03960856223647599, 1D Update: 6.829904289080222 -> 6.865912072931564, #SV = 464 (#BSV = 447)
Iteration 5858, WS = [1448], MaxViolation = 0.03963028672391841, 1D Update: 5.112869292756993 -> 5.148896826142373, #SV = 464 (#BSV = 447)
Iteration 5859, WS = [381], MaxViolation = 0.03958128457481796, 1D Update: 6.642119794716828 -> 6.678102780693934, #SV = 464 (#BSV = 447)
Iteration 5860, WS = [1351], MaxViolation = 0.04067937464625378, 1D Update: 5.181150276952047 -> 5.218131526630459, #SV = 464 (#BSV = 447)
Iteration 5861, WS = [63], MaxViolation = 0.04017153445295599, 1D Update: 4.715601177656636 -> 4.75212075443205, #SV = 464 (#BSV = 447)
Iteration 5862, WS = [785], MaxViolation = 0.039347436775493114, 1D Update: 7.85553991520872 -> 7.89131031227735, #SV = 464 (#BSV = 447)
Iteration 5863, WS = [381], MaxViolation = 0.04042140796479341, 1D Update: 6.678102780693934 -> 6.714849515207383, #SV = 464 (#BSV = 447)
Iteration 5864, WS = [925], MaxViolation = 0.04062437785584283, 1D Update: 0.0745595248583733 -> 0.11149077745459406, #SV = 464 (#BSV = 447)
Iteration 5865, WS = [381], MaxViolation = 0.03869940886537983, 1D Update: 6.714849515207383 -> 6.750030795994092, #SV = 464 (#BSV = 447)
Iteration 5866, WS = [1448], MaxViolation = 0.04066850030311397, 1D Update: 5.148896826142373 -> 5.185868190054294, #SV = 464 (#BSV = 447)
Iteration 5867, WS = [381], MaxViolation = 0.039509462288600986, 1D Update: 6.750030795994092 -> 6.785948488983729, #SV = 464 (#BSV = 447)
Iteration 5868, WS = [1351], MaxViolation = 0.04045468870232088, 1D Update: 5.218131526630459 -> 5.2549085163598415, #SV = 464 (#BSV = 447)
Iteration 5869, WS = [381], MaxViolation = 0.03975418661962478, 1D Update: 6.785948488983729 -> 6.8220886586379335, #SV = 464 (#BSV = 447)
Iteration 5870, WS = [1448], MaxViolation = 0.039916902143528644, 1D Update: 5.185868190054294 -> 5.222156282912048, #SV = 464 (#BSV = 447)
Iteration 5871, WS = [381], MaxViolation = 0.038779284413317905, 1D Update: 6.8220886586379335 -> 6.857342553559132, #SV = 464 (#BSV = 447)
Iteration 5872, WS = [1351], MaxViolation = 0.04057887498521135, 1D Update: 5.2549085163598415 -> 5.291798402710033, #SV = 464 (#BSV = 447)
Iteration 5873, WS = [63], MaxViolation = 0.040333543047418735, 1D Update: 4.75212075443205 -> 4.788787611747885, #SV = 464 (#BSV = 447)
Iteration 5874, WS = [1351], MaxViolation = 0.038478209359939834, 1D Update: 5.291798402710033 -> 5.326778593037251, #SV = 464 (#BSV = 447)
Iteration 5875, WS = [381], MaxViolation = 0.0407911459413906, 1D Update: 6.857342553559132 -> 6.894425413505851, #SV = 464 (#BSV = 447)
Iteration 5876, WS = [1351], MaxViolation = 0.040084817859181596, 1D Update: 5.326778593037251 -> 5.3632193365455985, #SV = 464 (#BSV = 447)
Iteration 5877, WS = [108], MaxViolation = 0.04000567257318354, 1D Update: 6.865912072931564 -> 6.902280866179912, #SV = 464 (#BSV = 447)
Iteration 5878, WS = [785], MaxViolation = 0.039783903510234954, 1D Update: 7.89131031227735 -> 7.927477497286654, #SV = 464 (#BSV = 447)
Iteration 5879, WS = [63], MaxViolation = 0.039328645179927346, 1D Update: 4.788787611747885 -> 4.8245409255478195, #SV = 464 (#BSV = 447)
Iteration 5880, WS = [585], MaxViolation = 0.040440318805595746, 1D Update: 2.765888660266323 -> 2.729124734079418, #SV = 464 (#BSV = 447)
Iteration 5881, WS = [63], MaxViolation = 0.03313632511806753, 1D Update: 4.8245409255478195 -> 4.8546648574733355, #SV = 464 (#BSV = 447)
Iteration 5882, WS = [785], MaxViolation = 0.042557605822800375, 1D Update: 7.927477497286654 -> 7.966166229852837, #SV = 464 (#BSV = 447)
Iteration 5883, WS = [63], MaxViolation = 0.04015916308145211, 1D Update: 4.8546648574733355 -> 4.891173187547383, #SV = 464 (#BSV = 447)
Iteration 5884, WS = [1351], MaxViolation = 0.03983163708601234, 1D Update: 5.3632193365455985 -> 5.399429915714701, #SV = 464 (#BSV = 447)
Iteration 5885, WS = [108], MaxViolation = 0.04032294158505478, 1D Update: 6.902280866179912 -> 6.938938085802689, #SV = 464 (#BSV = 447)
Iteration 5886, WS = [1351], MaxViolation = 0.03880159047316773, 1D Update: 5.399429915714701 -> 5.4347040888721265, #SV = 464 (#BSV = 447)
Iteration 5887, WS = [381], MaxViolation = 0.039461083190146524, 1D Update: 6.894425413505851 -> 6.9302991254968935, #SV = 464 (#BSV = 447)
Iteration 5888, WS = [1448], MaxViolation = 0.040438525407369266, 1D Update: 5.222156282912048 -> 5.258918578736929, #SV = 464 (#BSV = 447)
Iteration 5889, WS = [381], MaxViolation = 0.039286041596837025, 1D Update: 6.9302991254968935 -> 6.966013708766745, #SV = 464 (#BSV = 447)
Iteration 5890, WS = [1351], MaxViolation = 0.04031061912079335, 1D Update: 5.4347040888721265 -> 5.471350106254666, #SV = 464 (#BSV = 447)
Iteration 5891, WS = [63], MaxViolation = 0.03963453388204594, 1D Update: 4.891173187547383 -> 4.927204581985607, #SV = 464 (#BSV = 447)
Iteration 5892, WS = [785], MaxViolation = 0.038315932925371256, 1D Update: 7.966166229852837 -> 8.000998896148628, #SV = 464 (#BSV = 447)
Iteration 5893, WS = [381], MaxViolation = 0.039575201135681734, 1D Update: 6.966013708766745 -> 7.001991164344638, #SV = 464 (#BSV = 447)
Iteration 5894, WS = [925], MaxViolation = 0.04060670074137452, 1D Update: 0.11149077745459406 -> 0.1484059599467527, #SV = 464 (#BSV = 447)
Iteration 5895, WS = [108], MaxViolation = 0.039095748948799816, 1D Update: 6.938938085802689 -> 6.974479675756143, #SV = 464 (#BSV = 447)
Iteration 5896, WS = [785], MaxViolation = 0.03864689332354734, 1D Update: 8.000998896148628 -> 8.036132435533672, #SV = 464 (#BSV = 447)
Iteration 5897, WS = [323], MaxViolation = 0.03929881050686694, 1D Update: 9.105487873771338 -> 9.141214065141217, #SV = 464 (#BSV = 447)
Iteration 5898, WS = [785], MaxViolation = 0.03353810598567992, 1D Update: 8.036132435533672 -> 8.066621622793381, #SV = 464 (#BSV = 447)
Iteration 5899, WS = [381], MaxViolation = 0.04151033506971679, 1D Update: 7.001991164344638 -> 7.0397278325898345, #SV = 464 (#BSV = 447)
Iteration 5900, WS = [1351], MaxViolation = 0.03992247817861107, 1D Update: 5.471350106254666 -> 5.507643268235221, #SV = 464 (#BSV = 447)
Iteration 5901, WS = [108], MaxViolation = 0.03995223555718219, 1D Update: 6.974479675756143 -> 7.010799889899036, #SV = 464 (#BSV = 447)
Iteration 5902, WS = [785], MaxViolation = 0.03950457165009272, 1D Update: 8.066621622793381 -> 8.10253486974801, #SV = 464 (#BSV = 447)
Iteration 5903, WS = [63], MaxViolation = 0.038791487786647094, 1D Update: 4.927204581985607 -> 4.962469570882559, #SV = 464 (#BSV = 447)
Iteration 5904, WS = [1351], MaxViolation = 0.03757576508070982, 1D Update: 5.507643268235221 -> 5.54180305467223, #SV = 464 (#BSV = 447)
Iteration 5905, WS = [381], MaxViolation = 0.03985837043063008, 1D Update: 7.0397278325898345 -> 7.075962714799498, #SV = 464 (#BSV = 447)
Iteration 5906, WS = [1448], MaxViolation = 0.04021183878098289, 1D Update: 5.258918578736929 -> 5.2954747958105495, #SV = 464 (#BSV = 447)
Iteration 5907, WS = [381], MaxViolation = 0.03906581545990523, 1D Update: 7.075962714799498 -> 7.111477092490321, #SV = 464 (#BSV = 447)
Iteration 5908, WS = [1351], MaxViolation = 0.040692434429837034, 1D Update: 5.54180305467223 -> 5.5787961768811725, #SV = 464 (#BSV = 447)
Iteration 5909, WS = [381], MaxViolation = 0.03998781560857227, 1D Update: 7.111477092490321 -> 7.147829652134478, #SV = 464 (#BSV = 447)
Iteration 5910, WS = [1448], MaxViolation = 0.03949491090884584, 1D Update: 5.2954747958105495 -> 5.3313792602731365, #SV = 464 (#BSV = 447)
Iteration 5911, WS = [381], MaxViolation = 0.038369319781020664, 1D Update: 7.147829652134478 -> 7.182710851935406, #SV = 464 (#BSV = 447)
Iteration 5912, WS = [1351], MaxViolation = 0.04079246283034571, 1D Update: 5.5787961768811725 -> 5.615880233999668, #SV = 464 (#BSV = 447)
Iteration 5913, WS = [381], MaxViolation = 0.04008611194525465, 1D Update: 7.182710851935406 -> 7.219152771885637, #SV = 464 (#BSV = 447)
Iteration 5914, WS = [1351], MaxViolation = 0.039391992034669386, 1D Update: 5.615880233999668 -> 5.651691135849368, #SV = 464 (#BSV = 447)
Iteration 5915, WS = [108], MaxViolation = 0.039251849115021026, 1D Update: 7.010799889899036 -> 7.04648338909451, #SV = 464 (#BSV = 447)
Iteration 5916, WS = [1448], MaxViolation = 0.03812438322992978, 1D Update: 5.3313792602731365 -> 5.366037790482164, #SV = 464 (#BSV = 447)
Iteration 5917, WS = [381], MaxViolation = 0.03826126560399071, 1D Update: 7.219152771885637 -> 7.253935740616538, #SV = 464 (#BSV = 447)
Iteration 5918, WS = [1351], MaxViolation = 0.04041825392775865, 1D Update: 5.651691135849368 -> 5.688435003056421, #SV = 464 (#BSV = 447)
Iteration 5919, WS = [381], MaxViolation = 0.03971838273943586, 1D Update: 7.253935740616538 -> 7.2900433612887525, #SV = 464 (#BSV = 447)
Iteration 5920, WS = [1351], MaxViolation = 0.039030630324999926, 1D Update: 5.688435003056421 -> 5.723917394260966, #SV = 464 (#BSV = 447)
Iteration 5921, WS = [63], MaxViolation = 0.03993404495132053, 1D Update: 4.962469570882559 -> 4.998773248111032, #SV = 464 (#BSV = 447)
Iteration 5922, WS = [785], MaxViolation = 0.03863509154827401, 1D Update: 8.10253486974801 -> 8.137657680246441, #SV = 464 (#BSV = 447)
Iteration 5923, WS = [381], MaxViolation = 0.03834508584535824, 1D Update: 7.2900433612887525 -> 7.324902530239078, #SV = 464 (#BSV = 447)
Iteration 5924, WS = [1448], MaxViolation = 0.03941435055638081, 1D Update: 5.366037790482164 -> 5.401869018260692, #SV = 464 (#BSV = 447)
Iteration 5925, WS = [381], MaxViolation = 0.03829105537038535, 1D Update: 7.324902530239078 -> 7.359712580575792, #SV = 464 (#BSV = 447)
Iteration 5926, WS = [925], MaxViolation = 0.04077837081629459, 1D Update: 0.1484059599467527 -> 0.18547720614338414, #SV = 464 (#BSV = 447)
Iteration 5927, WS = [381], MaxViolation = 0.03884610493442628, 1D Update: 7.359712580575792 -> 7.39502722142527, #SV = 464 (#BSV = 447)
Iteration 5928, WS = [1351], MaxViolation = 0.03881786664610538, 1D Update: 5.723917394260966 -> 5.759206363939244, #SV = 464 (#BSV = 447)
Iteration 5929, WS = [224], MaxViolation = 0.040474445169351725, 1D Update: 6.008043973084334 -> 6.04483892323829, #SV = 464 (#BSV = 447)
Iteration 5930, WS = [1191], MaxViolation = 0.0340077070828351, 1D Update: 6.263522223915836 -> 6.294438321263868, #SV = 464 (#BSV = 447)
Iteration 5931, WS = [63], MaxViolation = 0.0430879568044896, 1D Update: 4.998773248111032 -> 5.0379441179332956, #SV = 464 (#BSV = 447)
Iteration 5932, WS = [1351], MaxViolation = 0.039873156834631884, 1D Update: 5.759206363939244 -> 5.795454688334364, #SV = 464 (#BSV = 447)
Iteration 5933, WS = [108], MaxViolation = 0.040647156277506924, 1D Update: 7.04648338909451 -> 7.0834353493467885, #SV = 464 (#BSV = 447)
Iteration 5934, WS = [1351], MaxViolation = 0.03911357281442088, 1D Update: 5.795454688334364 -> 5.831012481802019, #SV = 464 (#BSV = 447)
Iteration 5935, WS = [381], MaxViolation = 0.039606067356240046, 1D Update: 7.39502722142527 -> 7.43103273720367, #SV = 464 (#BSV = 447)
Iteration 5936, WS = [1351], MaxViolation = 0.038920259763588094, 1D Update: 5.831012481802019 -> 5.866394536132554, #SV = 464 (#BSV = 447)
Iteration 5937, WS = [63], MaxViolation = 0.03983032609207663, 1D Update: 5.0379441179332956 -> 5.074153505289729, #SV = 464 (#BSV = 447)
Iteration 5938, WS = [785], MaxViolation = 0.03820866328716302, 1D Update: 8.137657680246441 -> 8.172392828689317, #SV = 464 (#BSV = 447)
Iteration 5939, WS = [108], MaxViolation = 0.038434987679044914, 1D Update: 7.0834353493467885 -> 7.11837624723683, #SV = 464 (#BSV = 447)
Iteration 5940, WS = [925], MaxViolation = 0.0385509641770626, 1D Update: 0.18547720614338414 -> 0.22052353721344103, #SV = 464 (#BSV = 447)
Iteration 5941, WS = [381], MaxViolation = 0.03794629278487437, 1D Update: 7.43103273720367 -> 7.465529367008101, #SV = 464 (#BSV = 447)
Iteration 5942, WS = [1448], MaxViolation = 0.0399145320789987, 1D Update: 5.401869018260692 -> 5.438154956514327, #SV = 464 (#BSV = 447)
Iteration 5943, WS = [381], MaxViolation = 0.038776981894796184, 1D Update: 7.465529367008101 -> 7.500781168730644, #SV = 464 (#BSV = 447)
Iteration 5944, WS = [1351], MaxViolation = 0.03972848804335294, 1D Update: 5.866394536132554 -> 5.902511343444693, #SV = 464 (#BSV = 447)
Iteration 5945, WS = [63], MaxViolation = 0.03913357007121689, 1D Update: 5.074153505289729 -> 5.109729478081745, #SV = 464 (#BSV = 447)
Iteration 5946, WS = [785], MaxViolation = 0.03800081373935472, 1D Update: 8.172392828689317 -> 8.20693902299782, #SV = 464 (#BSV = 447)
Iteration 5947, WS = [381], MaxViolation = 0.03916354737253082, 1D Update: 7.500781168730644 -> 7.536384393614762, #SV = 464 (#BSV = 447)
Iteration 5948, WS = [1351], MaxViolation = 0.03938441615819883, 1D Update: 5.902511343444693 -> 5.9383153581339645, #SV = 464 (#BSV = 447)
Iteration 5949, WS = [108], MaxViolation = 0.03916901880578943, 1D Update: 7.11837624723683 -> 7.153984446151184, #SV = 464 (#BSV = 447)
Iteration 5950, WS = [1351], MaxViolation = 0.03769120424243508, 1D Update: 5.9383153581339645 -> 5.972580089263451, #SV = 464 (#BSV = 447)
Iteration 5951, WS = [63], MaxViolation = 0.03846565673133213, 1D Update: 5.109729478081745 -> 5.14469825692841, #SV = 464 (#BSV = 447)
Iteration 5952, WS = [585], MaxViolation = 0.040127986651637394, 1D Update: 2.729124734079418 -> 2.692644746214293, #SV = 464 (#BSV = 447)
Iteration 5953, WS = [63], MaxViolation = 0.03288040379736459, 1D Update: 5.14469825692841 -> 5.174589533107833, #SV = 464 (#BSV = 447)
Iteration 5954, WS = [785], MaxViolation = 0.04261009026817368, 1D Update: 8.20693902299782 -> 8.245675468696161, #SV = 464 (#BSV = 447)
Iteration 5955, WS = [63], MaxViolation = 0.0402086896316481, 1D Update: 5.174589533107833 -> 5.211142887318422, #SV = 464 (#BSV = 447)
Iteration 5956, WS = [1351], MaxViolation = 0.03861861427449014, 1D Update: 5.972580089263451 -> 6.007687920422078, #SV = 464 (#BSV = 447)
Iteration 5957, WS = [381], MaxViolation = 0.039027309183567054, 1D Update: 7.536384393614762 -> 7.571863765599823, #SV = 464 (#BSV = 447)
Iteration 5958, WS = [1448], MaxViolation = 0.039922653361293615, 1D Update: 5.438154956514327 -> 5.474448277751867, #SV = 464 (#BSV = 447)
Iteration 5959, WS = [381], MaxViolation = 0.03878487172339022, 1D Update: 7.571863765599823 -> 7.607122739893814, #SV = 464 (#BSV = 447)
Iteration 5960, WS = [1351], MaxViolation = 0.03986480195711054, 1D Update: 6.007687920422078 -> 6.0439286494739966, #SV = 464 (#BSV = 447)
Iteration 5961, WS = [381], MaxViolation = 0.039174514188424756, 1D Update: 7.607122739893814 -> 7.642735934610564, #SV = 464 (#BSV = 447)
Iteration 5962, WS = [1448], MaxViolation = 0.03919060234229699, 1D Update: 5.474448277751867 -> 5.510076098063045, #SV = 464 (#BSV = 447)
Iteration 5963, WS = [381], MaxViolation = 0.038073683902034326, 1D Update: 7.642735934610564 -> 7.677348374521505, #SV = 464 (#BSV = 447)
Iteration 5964, WS = [1351], MaxViolation = 0.03998170941344718, 1D Update: 6.0439286494739966 -> 6.080275658031676, #SV = 464 (#BSV = 447)
Iteration 5965, WS = [381], MaxViolation = 0.03928939730792192, 1D Update: 7.677348374521505 -> 7.7130660084377975, #SV = 464 (#BSV = 447)
Iteration 5966, WS = [1351], MaxViolation = 0.038609073085319114, 1D Update: 6.080275658031676 -> 6.115374815381966, #SV = 464 (#BSV = 447)
Iteration 5967, WS = [63], MaxViolation = 0.03922214511332028, 1D Update: 5.211142887318422 -> 5.246799382875986, #SV = 464 (#BSV = 447)
Iteration 5968, WS = [1351], MaxViolation = 0.03741793547474781, 1D Update: 6.115374815381966 -> 6.1493911203590095, #SV = 464 (#BSV = 447)
Iteration 5969, WS = [381], MaxViolation = 0.038830241703666724, 1D Update: 7.7130660084377975 -> 7.748366228168404, #SV = 464 (#BSV = 447)
Iteration 5970, WS = [1448], MaxViolation = 0.03982621498080988, 1D Update: 5.510076098063045 -> 5.5462817480456, #SV = 464 (#BSV = 447)
Iteration 5971, WS = [381], MaxViolation = 0.03869118180297301, 1D Update: 7.748366228168404 -> 7.783540029807471, #SV = 464 (#BSV = 447)
Iteration 5972, WS = [1351], MaxViolation = 0.0396674913202531, 1D Update: 6.1493911203590095 -> 6.185452476104694, #SV = 464 (#BSV = 447)
Iteration 5973, WS = [381], MaxViolation = 0.038980620127407516, 1D Update: 7.783540029807471 -> 7.818976957196023, #SV = 464 (#BSV = 447)
Iteration 5974, WS = [1448], MaxViolation = 0.03909210343983717, 1D Update: 5.5462817480456 -> 5.581820023899998, #SV = 464 (#BSV = 447)
Iteration 5975, WS = [381], MaxViolation = 0.03797799218379616, 1D Update: 7.818976957196023 -> 7.8535024046358375, #SV = 464 (#BSV = 447)
Iteration 5976, WS = [1351], MaxViolation = 0.03978743914080681, 1D Update: 6.185452476104694 -> 6.221622875323609, #SV = 464 (#BSV = 447)
Iteration 5977, WS = [381], MaxViolation = 0.03909849096502562, 1D Update: 7.8535024046358375 -> 7.889046487331315, #SV = 464 (#BSV = 447)
Iteration 5978, WS = [1351], MaxViolation = 0.038421472423299026, 1D Update: 6.221622875323609 -> 6.256551486617517, #SV = 464 (#BSV = 447)
Iteration 5979, WS = [108], MaxViolation = 0.03825650404038684, 1D Update: 7.153984446151184 -> 7.188763086187899, #SV = 464 (#BSV = 447)
Iteration 5980, WS = [1448], MaxViolation = 0.0376977869120958, 1D Update: 5.581820023899998 -> 5.616090739274631, #SV = 464 (#BSV = 447)
Iteration 5981, WS = [381], MaxViolation = 0.037843691693726166, 1D Update: 7.889046487331315 -> 7.923449843416521, #SV = 464 (#BSV = 447)
Iteration 5982, WS = [1351], MaxViolation = 0.039441211004364575, 1D Update: 6.256551486617517 -> 6.292407132985121, #SV = 464 (#BSV = 447)
Iteration 5983, WS = [63], MaxViolation = 0.03879637785564467, 1D Update: 5.246799382875986 -> 5.282068817290209, #SV = 464 (#BSV = 447)
Iteration 5984, WS = [785], MaxViolation = 0.03804909929163261, 1D Update: 8.245675468696161 -> 8.280265558961283, #SV = 464 (#BSV = 447)
Iteration 5985, WS = [381], MaxViolation = 0.039235351653525, 1D Update: 7.923449843416521 -> 7.959118344919726, #SV = 464 (#BSV = 447)
Iteration 5986, WS = [925], MaxViolation = 0.03948994013721313, 1D Update: 0.22052353721344103 -> 0.2564234827927257, #SV = 464 (#BSV = 447)
Iteration 5987, WS = [381], MaxViolation = 0.03761872599901417, 1D Update: 7.959118344919726 -> 7.993317186737011, #SV = 464 (#BSV = 447)
Iteration 5988, WS = [1448], MaxViolation = 0.03892053300748114, 1D Update: 5.616090739274631 -> 5.651473042008704, #SV = 464 (#BSV = 447)
Iteration 5989, WS = [381], MaxViolation = 0.03781131144866983, 1D Update: 7.993317186737011 -> 8.027691106235801, #SV = 464 (#BSV = 447)
Iteration 5990, WS = [1351], MaxViolation = 0.03919510845728103, 1D Update: 6.292407132985121 -> 6.328039049764468, #SV = 464 (#BSV = 447)
Iteration 5991, WS = [381], MaxViolation = 0.038516416914062546, 1D Update: 8.027691106235801 -> 8.062706030703131, #SV = 464 (#BSV = 447)
Iteration 5992, WS = [1448], MaxViolation = 0.03821940328489946, 1D Update: 5.651473042008704 -> 5.686217954085886, #SV = 464 (#BSV = 447)
Iteration 5993, WS = [381], MaxViolation = 0.037130163677611246, 1D Update: 8.062706030703131 -> 8.096460724955504, #SV = 464 (#BSV = 447)
Iteration 5994, WS = [1351], MaxViolation = 0.03929819401000422, 1D Update: 6.328039049764468 -> 6.363764680682653, #SV = 464 (#BSV = 447)
Iteration 5995, WS = [63], MaxViolation = 0.03897096866379121, 1D Update: 5.282068817290209 -> 5.317496970620928, #SV = 464 (#BSV = 447)
